Kod stacji,Nazwa stacji2,Rzeka/akwen,Status1,Stan aktualny,Czas pomiaru,Trend,Δ 1h,Δ 3h,Δ 6h,Δ 12h,Δ 06:00-06:00 UTC,Stan ostrzegawczy,Stan alarmowy,Zlewnia,Województwo,Powiat,Od/do progu ostrzegawczego,Od/do progu alarmowego,Od/do absolutnego minimum,Prognoza synoptyczna,Prognoza z modelu HD,Zjawiska lodowe,lat,lon
152140090,Biała Góra,Odra (1),,563 cm,śr, 2024-09-25 20:40 UTC,,1 cm,1 cm,1 cm,3 cm,62 cm,360 cm,470 cm,Odra od Bobru do Warty,lubuskie,słubicki,203 cm,93 cm,495 cm,-,559 cm (cz, 2024-09-26 06:00 UTC)533 cm (pt, 2024-09-27 06:00 UTC)507 cm (sb, 2024-09-28 06:00 UTC),-,52.0933,14.7272
150160280,Borów,Ślęza (1336),,208 cm,śr, 2024-09-25 20:40 UTC,,-1 cm,-1 cm,-2 cm,-5 cm,-11 cm,160 cm,200 cm,Ślęza,dolnośląskie,strzeliński,48 cm,8 cm,147 cm,-,205 cm (cz, 2024-09-26 06:00 UTC)205 cm (pt, 2024-09-27 06:00 UTC)205 cm (sb, 2024-09-28 06:00 UTC),-,50.8889,16.9906
150170090,Brzeg,Odra (1),,542 cm,śr, 2024-09-25 20:40 UTC,,-4 cm,-10 cm,-18 cm,-25 cm,-16 cm,460 cm,530 cm,Odra od Nysy Kłodzkiej do Baryczy,opolskie,brzeski,82 cm,12 cm,510 cm,530 cm (cz, 2024-09-26 06:00 UTC)491 cm (pt, 2024-09-27 06:00 UTC),528 cm (cz, 2024-09-26 06:00 UTC)491 cm (pt, 2024-09-27 06:00 UTC)486 cm (sb, 2024-09-28 06:00 UTC),-,50.8656,17.4694
151160170,Brzeg Dolny,Odra (1),,702 cm,śr, 2024-09-25 20:40 UTC,,-1 cm,-6 cm,-12 cm,-24 cm,-49 cm,510 cm,630 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,wołowski,192 cm,72 cm,677 cm,684 cm (cz, 2024-09-26 06:00 UTC)607 cm (pt, 2024-09-27 06:00 UTC),684 cm (cz, 2024-09-26 06:00 UTC)603 cm (pt, 2024-09-27 06:00 UTC)588 cm (sb, 2024-09-28 06:00 UTC),-,51.2606,16.7267
152150130,Cigacice,Odra (1),,616 cm,śr, 2024-09-25 20:40 UTC,,-1 cm,-3 cm,-7 cm,-14 cm,-13 cm,350 cm,400 cm,Odra od Baryczy do Bobru,lubuskie,zielonogórski,266 cm,216 cm,552 cm,595 cm (cz, 2024-09-26 06:00 UTC)564 cm (pt, 2024-09-27 06:00 UTC),596 cm (cz, 2024-09-26 06:00 UTC)562 cm (pt, 2024-09-27 06:00 UTC)535 cm (sb, 2024-09-28 06:00 UTC),-,52.0331,15.6075
151160060,Głogów,Odra (1),,615 cm,śr, 2024-09-25 20:30 UTC,,-2 cm,-3 cm,-6 cm,-19 cm,-31 cm,400 cm,450 cm,Odra od Baryczy do Bobru,dolnośląskie,głogowski,215 cm,165 cm,520 cm,607 cm (cz, 2024-09-26 06:00 UTC)583 cm (pt, 2024-09-27 06:00 UTC),607 cm (cz, 2024-09-26 06:00 UTC)581 cm (pt, 2024-09-27 06:00 UTC)562 cm (sb, 2024-09-28 06:00 UTC),-,51.6739,16.0592
151160190,Jarnołtów,Bystrzyca (134),,302 cm,śr, 2024-09-25 20:40 UTC,,1 cm,1 cm,0 cm,-3 cm,-15 cm,230 cm,270 cm,Bystrzyca,dolnośląskie,Wrocław,72 cm,32 cm,292 cm,-,287 cm (cz, 2024-09-26 06:00 UTC)281 cm (pt, 2024-09-27 06:00 UTC)268 cm (sb, 2024-09-28 06:00 UTC),-,51.1217,16.8428
151160200,Korzeńsko,Orla (146),,329 cm,śr, 2024-09-25 20:40 UTC,,0 cm,0 cm,-1 cm,-2 cm,-6 cm,220 cm,260 cm,Orla,dolnośląskie,trzebnicki,109 cm,69 cm,271 cm,-,-,-,51.5392,16.8725
152140060,Kostrzyn Nad Odrą,Odra (1),,481 cm,śr, 2024-09-25 20:40 UTC,,0 cm,4 cm,9 cm,25 cm,59 cm,420 cm,470 cm,-,lubuskie,gorzowski,61 cm,11 cm,386 cm,-,511 cm (cz, 2024-09-26 06:00 UTC)553 cm (pt, 2024-09-27 06:00 UTC)554 cm (sb, 2024-09-28 06:00 UTC),-,52.5992,14.6106
151160150,Malczyce,Odra (1),,681 cm,śr, 2024-09-25 20:40 UTC,,-6 cm,-7 cm,-11 cm,-19 cm,-25 cm,500 cm,600 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,średzki,181 cm,81 cm,691 cm,665 cm (cz, 2024-09-26 06:00 UTC)560 cm (pt, 2024-09-27 06:00 UTC),663 cm (cz, 2024-09-26 06:00 UTC)558 cm (pt, 2024-09-27 06:00 UTC)538 cm (sb, 2024-09-28 06:00 UTC),-,51.2261,16.4928
152150050,Nietków,Odra (1),,622 cm,śr, 2024-09-25 20:40 UTC,,-2 cm,-3 cm,-6 cm,-12 cm,-5 cm,370 cm,400 cm,Odra od Baryczy do Bobru,lubuskie,zielonogórski,252 cm,222 cm,532 cm,609 cm (cz, 2024-09-26 06:00 UTC)575 cm (pt, 2024-09-27 06:00 UTC)550 cm (sb, 2024-09-28 06:00 UTC),607 cm (cz, 2024-09-26 06:00 UTC)573 cm (pt, 2024-09-27 06:00 UTC)548 cm (sb, 2024-09-28 06:00 UTC),-,52.0464,15.3475
151150150,Nowa Sól,Odra (1),,604 cm,śr, 2024-09-25 20:20 UTC,,-2 cm,-4 cm,-8 cm,-15 cm,-21 cm,400 cm,450 cm,Odra od Baryczy do Bobru,lubuskie,nowosolski,204 cm,154 cm,538 cm,592 cm (cz, 2024-09-26 06:00 UTC)565 cm (pt, 2024-09-27 06:00 UTC),591 cm (cz, 2024-09-26 06:00 UTC)563 cm (pt, 2024-09-27 06:00 UTC)535 cm (sb, 2024-09-28 06:00 UTC),-,51.8022,15.7217
151170070,Odolanów,Barycz (14),,140 cm,śr, 2024-09-25 20:40 UTC,,-1 cm,-2 cm,-2 cm,-5 cm,-11 cm,90 cm,120 cm,Barycz,wielkopolskie,ostrowski,50 cm,20 cm,139 cm,-,-,-,51.5756,17.67
150170040,Oława,Odra (1),,619 cm,śr, 2024-09-25 20:40 UTC,,-1 cm,-6 cm,-9 cm,-15 cm,-22 cm,500 cm,560 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,oławski,119 cm,59 cm,549 cm,595 cm (cz, 2024-09-26 06:00 UTC)560 cm (pt, 2024-09-27 06:00 UTC),591 cm (cz, 2024-09-26 06:00 UTC)558 cm (pt, 2024-09-27 06:00 UTC)553 cm (sb, 2024-09-28 06:00 UTC),-,50.9464,17.3064
152140130,Połęcko,Odra (1),,556 cm,śr, 2024-09-25 20:40 UTC,,-1 cm,-1 cm,-2 cm,-3 cm,33 cm,310 cm,350 cm,Odra od Bobru do Warty,lubuskie,krośnieński,246 cm,206 cm,545 cm,552 cm (cz, 2024-09-26 06:00 UTC)530 cm (pt, 2024-09-27 06:00 UTC)500 cm (sb, 2024-09-28 06:00 UTC),552 cm (cz, 2024-09-26 06:00 UTC)527 cm (pt, 2024-09-27 06:00 UTC)500 cm (sb, 2024-09-28 06:00 UTC),-,52.0525,14.8922
151160130,Ścinawa,Odra (1),,550 cm,śr, 2024-09-25 20:40 UTC,,-2 cm,-4 cm,-6 cm,-11 cm,-23 cm,350 cm,400 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,lubiński,200 cm,150 cm,544 cm,542 cm (cz, 2024-09-26 06:00 UTC)526 cm (pt, 2024-09-27 06:00 UTC),540 cm (cz, 2024-09-26 06:00 UTC)524 cm (pt, 2024-09-27 06:00 UTC)509 cm (sb, 2024-09-28 06:00 UTC),-,51.4089,16.4433
150170140,Skorogoszcz,Nysa Kłodzka (12),,403 cm,śr, 2024-09-25 20:40 UTC,,0 cm,-2 cm,-1 cm,-3 cm,-4 cm,250 cm,280 cm,Nysa Kłodzka,opolskie,opolski,153 cm,123 cm,402 cm,-,401 cm (cz, 2024-09-26 06:00 UTC)397 cm (pt, 2024-09-27 06:00 UTC)397 cm (sb, 2024-09-28 06:00 UTC),-,50.7619,17.675
152140050,Słubice,Odra (1),,583 cm,śr, 2024-09-25 20:40 UTC,,0 cm,3 cm,7 cm,20 cm,125 cm,360 cm,410 cm,Odra od Bobru do Warty,lubuskie,słubicki,223 cm,173 cm,519 cm,585 cm (cz, 2024-09-26 06:00 UTC)577 cm (pt, 2024-09-27 06:00 UTC)555 cm (sb, 2024-09-28 06:00 UTC),585 cm (cz, 2024-09-26 06:00 UTC)575 cm (pt, 2024-09-27 06:00 UTC)548 cm (sb, 2024-09-28 06:00 UTC),-,52.3481,14.5556
